 1 32.145353 
 4 8.097751 
 9 3.607612 
 16 2.030434 
 25 1.324786 
 36 0.908973 
 49 0.667015 
 64 0.554913 
 81 0.455324 
 100 0.378935 
 121 0.328527 
 144 0.290091 
 169 0.260330 
